acq_date,id,path,acq_method,description,program_type,sequence_name,ch_filenames,uv_filenames
2023-04-05 02:18:06,84,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/017-1701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-05 01:24:34,83,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/016-1601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-05 00:31:06,92,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/015-1501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 23:37:37,90,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/014-1401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 22:44:09,89,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/013-1301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 21:50:42,88,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/012-1201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 20:57:16,87,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/011-1101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 20:03:43,86,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/010-1001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 19:10:13,85,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/009-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 18:16:42,82,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/008-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 17:23:12,81,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/007-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 16:29:43,80,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/006-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 15:36:12,79,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/005-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 14:42:44,91,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/004-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 13:49:15,93,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/003-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 12:55:51,95,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/002-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-04-04 12:01:57,94,/Users/jonathan/0_jono_data/2023-04-04_WINES_2023-04-04_12-01-53/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,21-le-macchiole-bolgheri-rosso,sequence,2023-04-04_WINES_2023-04-04_12-01-53,DAD1A.ch,DAD1.UV
2023-03-24 14:11:10,68,/Users/jonathan/0_jono_data/2023-03-24_WINES_2023-03-24_13-17-09/002-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-24_WINES_2023-03-24_13-17-09,DAD1A.ch,DAD1.UV
2023-03-24 13:17:12,67,/Users/jonathan/0_jono_data/2023-03-24_WINES_2023-03-24_13-17-09/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-24_WINES_2023-03-24_13-17-09,DAD1A.ch,DAD1.UV
2023-03-21 23:20:26,66,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/009-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 22:26:47,65,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/008-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 21:33:10,64,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/007-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 20:39:35,63,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/006-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 19:45:54,62,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/005-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 18:52:16,61,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/004-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 17:58:38,60,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/003-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 17:05:05,59,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/002-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-21 16:11:29,58,/Users/jonathan/0_jono_data/2023-03-21_WINES_2023-03-21_16-11-15/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-21_WINES_2023-03-21_16-11-15,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-17 04:09:23,06,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/015-1501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-17 03:23:54,10,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/014-1401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-17 02:38:23,20,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/013-1301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-17 01:52:54,08,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/012-1201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-17 01:07:26,crawford_cab_0221,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/011-1101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-17 00:21:51,17,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/010-1001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 23:36:18,29,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/009-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 22:50:45,13,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/008-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 22:05:12,koerner_0221,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/007-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 21:19:41,08,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/006-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 20:34:08,09,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/005-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 19:48:37,29,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/004-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 19:03:06,13,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/003-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 18:17:39,23,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/002-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 17:31:00,nc2,/Users/jonathan/0_jono_data/2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,empty,sequence,2023-03-16_RANDOM_WINES_REPEAT_44MIN_RUN_2023-03-16_17-30-55,DAD1G.ch,DAD1.UV
2023-03-16 16:36:52,42,/Users/jonathan/0_jono_data/2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23/0006.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 15:43:08,41,/Users/jonathan/0_jono_data/2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23/0005.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 14:49:27,40,/Users/jonathan/0_jono_data/2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23/0004.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 13:55:46,39,/Users/jonathan/0_jono_data/2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23/0003.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 13:02:08,38,/Users/jonathan/0_jono_data/2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23/0002.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 12:08:28,34,/Users/jonathan/0_jono_data/2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23/0001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-16_RED-WINES-44MIN_2023-03-16_12-08-23,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 02:56:54,35,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/024-1401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 02:56:54,35,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/024-1401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 02:03:14,34,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/023-1301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 02:03:14,34,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/023-1301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 01:09:39,33,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/022-1201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 01:09:39,33,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/022-1201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:16:08,32,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/021-1101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:16:08,32,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/021-1101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:14:52,41,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/020-1001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:14:52,41,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/020-1001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:13:37,40,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/019-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:13:37,40,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/019-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:12:21,39,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/018-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:12:21,39,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/018-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:11:06,38,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/017-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:11:06,38,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/017-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:09:52,37,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/016-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:09:52,37,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/016-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:08:37,36,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/015-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:08:37,36,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/015-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
