acq_date,id,path,acq_method,description,program_type,sequence_name,ch_filenames,uv_filenames
2023-03-16 00:07:22,35,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/014-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:07:22,35,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/014-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:06:07,34,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/013-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-16 00:06:07,34,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/013-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 23:12:34,57,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/012-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 23:12:34,57,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/012-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 22:17:50,56,/Users/jonathan/0_jono_data/2023-03-15_wine-dups.sequence/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/011-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 22:17:50,56,/Users/jonathan/0_jono_data/2023-03-15_WINE_DUPS_2023-03-15_22-17-47/011-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-15_WINE_DUPS_2023-03-15_22-17-47,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 21:23:50,57,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/012-1201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 20:30:17,56,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/011-1101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 19:36:37,55,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/010-1001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 18:43:00,54,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/009-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 17:49:22,53,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/008-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 16:55:44,52,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/007-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 16:02:06,51,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/006-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 15:08:25,50,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/005-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 14:14:46,49,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/004-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 13:21:07,48,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/003-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 12:27:32,47,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/002-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 11:33:56,46,/Users/jonathan/0_jono_data/WINES_2023-03-15_11-33-51/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,WINES_2023-03-15_11-33-51,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 07:26:52,45,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/014-1401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 06:33:15,44,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/013-1301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 05:39:39,43,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/012-1201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 04:46:02,42,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/011-1101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 03:52:19,41,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/010-1001.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 02:58:37,40,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/009-0901.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 02:04:55,39,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/008-0801.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 01:11:14,38,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/007-0701.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-15 00:17:37,37,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/006-0601.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 23:23:59,36,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/005-0501.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 22:30:23,35,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/004-0401.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 21:36:43,34,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/003-0301.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 20:43:05,33,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/002-0201.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 19:49:30,32,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-49-27/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-49-27,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 19:36:34,32,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-36-31/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-36-31,,
2023-03-14 19:20:05,32,/Users/jonathan/0_jono_data/2023-03-14_WINES_2023-03-14_19-20-01/001-0101.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,empty,sequence,2023-03-14_WINES_2023-03-14_19-20-01,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 17:03:35,2021-debortoli-cabernet-merlot_avantor,/Users/jonathan/0_jono_data/2023-03-14_2021-DEBORTOLI-CABERNET-MERLOT_AVANTOR_5.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,"avantor-150-x-4.6-C18-H2O-MEOH-2.5%--gradient.-water-has-been-changed,-and-now-the-aircon-is-off,-downward-gradient-is-looking-at-about--0.036-mAU-/-min.-Let's-run-it-and-find-out-how-it-goes!",single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 14:40:28,2021-debortoli-cabernet-merlot_avantor,/Users/jonathan/0_jono_data/2023-03-14_2021-DEBORTOLI-CABERNET-MERLOT_AVANTOR_4.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,"avantor-150-x-4.6-C18-H2O-MEOH-2.5%--gradient.-Have-changed-the-water-on-this-one,-looking-to-see-whether-there-was-carbonic-acid-forming-in-the-water-mobile-phase-reservior.",single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 14:09:56,2021-debortoli-cabernet-merlot_avantor,/Users/jonathan/0_jono_data/2023-03-14_2021-DEBORTOLI-CABERNET-MERLOT_AVANTOR_3.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,"avantor-150-x-4.6-C18-H2O-MEOH-2.5%--gradient.-Have-changed-the-water-on-this-one,-looking-to-see-whether-there-was-carbonic-acid-forming-in-the-water-mobile-phase-reservior.",single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 12:35:50,2021-debortoli-cabernet-merlot_avantor,/Users/jonathan/0_jono_data/2023-03-14_2021-DEBORTOLI-CABERNET-MERLOT_AVANTOR_2.D,AVANTOR100X4_6C18-H2O-MEOH-2_5.M,avantor-150-x-4.6-C18-H2O-MEOH-2.5%--gradient,single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-14 11:20:41,2021-debortoli-cabernet-merlot_avantor,/Users/jonathan/0_jono_data/2023-03-14_2021-DEBORTOLI-CABERNET-MERLOT_AVANTOR.D,AVANTOR100X4_6C18-H2O-MEOH-2_5_44-MINS.M,avantor-150-x-4.6-C18-H2O-MEOH-2.5%--gradient,single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-07 18:25:35,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_18-25-32/0013.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_18-25-32,,
2023-03-07 18:24:09,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_18-24-05/0025.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_18-24-05,,
2023-03-07 18:20:56,2021-debortoli-cabernet-merlot_avantor,/Users/jonathan/0_jono_data/2023-03-07_2021-DEBORTOLI-CABERNET-MERLOT_AVANTOR.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,,
2023-03-07 17:47:24,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_17-47-21/0007.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_17-47-21,,
2023-03-07 17:39:27,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_17-39-24/0019.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_17-39-24,,
2023-03-07 17:38:45,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_17-38-42/0001.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_17-38-42,,
2023-03-07 17:37:44,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_17-37-41/0001.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-52-04_WINES-WITHOUT-URACIL_2023-03-07_17-37-41,,
2023-03-07 17:36:07,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_17-36-02/0013.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_17-36-02,,
2023-03-07 17:30:50,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_17-30-47/0007.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_17-30-47,,
2023-03-07 16:34:33,0281,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_16-34-28/0001.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,empty,sequence,2023-03-07_16-17-04_WINES-WITH-URACIL_2023-03-07_16-34-28,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-07 15:27:06,debortoli-uracil,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_DEBORTOLI-URACIL_001.D,HALO150X4_6C18-H2O-MEOH-2_1.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-07 15:27:06,debortoli-uracil,/Users/jonathan/0_jono_data/2023-03-07_DEBORTOLI-URACIL_001.D,HALO150X4_6C18-H2O-MEOH-2_1.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-07 15:09:27,uracil,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_URACIL_002.D,AVANTOR100X4_6C18-H2O-MEOH-2-1_URACIL.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1A.ch, DAD1B.ch, DAD1C.ch",DAD1.UV
2023-03-07 15:09:27,uracil,/Users/jonathan/0_jono_data/2023-03-07_URACIL_002.D,AVANTOR100X4_6C18-H2O-MEOH-2-1_URACIL.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1A.ch, DAD1B.ch, DAD1C.ch",DAD1.UV
2023-03-07 15:03:52,uracil,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-07_URACIL_001.D,AVANTOR100X4_6C18-H2O-MEOH-2-1_URACIL.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1A.ch, DAD1B.ch, DAD1C.ch",DAD1.UV
2023-03-07 15:03:52,uracil,/Users/jonathan/0_jono_data/2023-03-07_URACIL_001.D,AVANTOR100X4_6C18-H2O-MEOH-2-1_URACIL.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1A.ch, DAD1B.ch, DAD1C.ch",DAD1.UV
2023-03-07 13:08:39,debertoli_cs,/Users/jonathan/0_jono_data/2023-03-07_DEBERTOLI_CS_001.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch, DAD1G.ch, DAD1H.ch",DAD1.UV
2023-03-07 12:52:12,toulene,/Users/jonathan/0_jono_data/TOULENE_002.D,AVANTOR100X4_6C18-H2O-MEOH-2_1.M,avantor-150-x-4.6-C18-H2O-MEOH-2.1%--gradient,single run,,,
2023-03-01 17:22:18,acetone0006,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.SEQUENCE/ACETONE0006.D,AVANTOR100X4_6C18-H2O-MEOH-11-3_VOID-VOL.M,empty,sequence,2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.SEQUENCE,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch",
2023-03-01 17:22:18,acetone0006,/Users/jonathan/0_jono_data/2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.sequence/ACETONE0006.D,AVANTOR100X4_6C18-H2O-MEOH-11-3_VOID-VOL.M,empty,sequence,2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.sequence,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch",
2023-03-01 17:02:51,acetone0005,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.SEQUENCE/ACETONE0005.D,AVANTOR100X4_6C18-H2O-MEOH-11-3_VOID-VOL.M,empty,sequence,2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.SEQUENCE,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch",
2023-03-01 17:02:51,acetone0005,/Users/jonathan/0_jono_data/2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.sequence/ACETONE0005.D,AVANTOR100X4_6C18-H2O-MEOH-11-3_VOID-VOL.M,empty,sequence,2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.sequence,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch",
2023-03-01 16:43:21,acetone0004,/Users/jonathan/0_jono_data/2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.sequence/ACETONE0004.D,AVANTOR100X4_6C18-H2O-MEOH-11-3_VOID-VOL.M,empty,sequence,2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.sequence,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch",
2023-03-01 16:43:21,acetone0004,/Users/jonathan/0_jono_data/2023-03-01-void_time_study/2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.SEQUENCE/ACETONE0004.D,AVANTOR100X4_6C18-H2O-MEOH-11-3_VOID-VOL.M,empty,sequence,2023-03-01_15-22-02_ACETONE_VOID-VOL-MEASUREMENT.SEQUENCE,"DAD1D.ch, DAD1E.ch, DAD1A.ch, DAD1F.ch, DAD1B.ch, DAD1C.ch",
